ID	CDC1551.1.halflife	CDC1551.2.halflife	Uninfected.1.halflife	Uninfected.2.halflife
tr|A0A1B0GV23|A0A1B0GV23_HUMANCathepsinDOS=HomosapiensGN=CTSDPE=1SV=1;tr|A0A1B0GVD5|A0A1B0GVD5_HUMANCathepsinDOS=HomosapiensGN=CTSDPE=1SV=1;tr|A0A1B0GWE8|A0A1B0GWE8_HUMANCathepsinDOS=HomosapiensGN=CTSDPE=1SV=1;sp|P07339|CATD_HUMANCathepsinDOS=HomosapiensGN=CTSDPE=1SV=1;tr|A0A1B0GW44|A0A1B0GW44_HUMANCathepsinDOS=HomosapiensGN=CTSDPE=1SV=1;tr|A0A1B0GVP3|A0A1B0GVP3_HUMANCathepsinDOS=HomosapiensGN=CTSDPE=1SV=1;tr|A0A1B0GU92|A0A1B0GU92_HUMANUncharacterizedproteinOS=HomosapiensPE=1SV=1;tr|A0A1B0GU03|A0A1B0GU03_HUMANUncharacterizedproteinOS=HomosapiensPE=1SV=1;tr|C9JH19|C9JH19_HUMANCathepsinD(Fragment)OS=HomosapiensGN=CTSDPE=1SV=1;tr|F8WD96|F8WD96_HUMANCathepsinDOS=HomosapiensGN=CTSDPE=1SV=1;tr|H7C469|H7C469_HUMANUncharacterizedprotein(Fragment)OS=HomosapiensPE=1SV=7;tr|H7C1V0|H7C1V0_HUMANCathepsinD(Fragment)OS=HomosapiensGN=CTSDPE=1SV=1;tr|F8W787|F8W787_HUMANCathepsinD(Fragment)OS=HomosapiensGN=CTSDPE=1SV=1;tr|A0A1B0GV01|A0A1B0GV01_HUMANCathepsinD(Fragment)OS=HomosapiensGN=CTSDPE=1SV=1;tr|A0A1B0GVF1|A0A1B0GVF1_HUMANUncharacterizedprotein(Fragment)OS=HomosapiensPE=1SV=1	14.79229414	14.97886717	14.8035711	14.92468035
tr|A2ACR1|A2ACR1_HUMANProteasomesubunitbetatypeOS=HomosapiensGN=PSMB9PE=1SV=1;sp|P28065|PSB9_HUMANProteasomesubunitbetatype-9OS=HomosapiensGN=PSMB9PE=1SV=2;tr|A0A0G2JJA7|A0A0G2JJA7_HUMANProteasomesubunitbetatypeOS=HomosapiensGN=PSMB9PE=1SV=1;tr|A2ACR0|A2ACR0_HUMANProteasomesubunitbetatype-9(Fragment)OS=HomosapiensGN=PSMB9PE=1SV=1;tr|A0A0G2JJQ0|A0A0G2JJQ0_HUMANProteasomesubunitbetatype-9(Fragment)OS=HomosapiensGN=PSMB9PE=1SV=1;tr|A0A0G2JJ13|A0A0G2JJ13_HUMANProteasomesubunitbetatype-9OS=HomosapiensGN=PSMB9PE=1SV=1;tr|A0A0G2JHI2|A0A0G2JHI2_HUMANProteasomesubunitbetatype-9OS=HomosapiensGN=PSMB9PE=1SV=1	51.78745501	41.86921888	39.71127259	53.94702905
tr|B1AK87|B1AK87_HUMANCappingprotein(Actinfilament)muscleZ-line,beta,isoformCRA_aOS=HomosapiensGN=CAPZBPE=1SV=1;tr|B1AK88|B1AK88_HUMANCappingprotein(Actinfilament)muscleZ-line,beta,isoformCRA_dOS=HomosapiensGN=CAPZBPE=1SV=1	43.97585303	45.3714839	41.89776387	42.84056934
tr|B1ANR0|B1ANR0_HUMANPolyadenylate-bindingproteinOS=HomosapiensGN=PABPC4PE=1SV=1;sp|Q13310|PABP4_HUMANPolyadenylate-bindingprotein4OS=HomosapiensGN=PABPC4PE=1SV=1;tr|B1ANR1|B1ANR1_HUMANPolyadenylate-bindingprotein4(Fragment)OS=HomosapiensGN=PABPC4PE=1SV=1;tr|H0YEQ8|H0YEQ8_HUMANPolyadenylate-bindingprotein4(Fragment)OS=HomosapiensGN=PABPC4PE=1SV=1	38.48016829	39.17675958	39.93644648	42.12082949
tr|B4DJV2|B4DJV2_HUMANCitratesynthaseOS=HomosapiensGN=CSPE=1SV=1;sp|O75390|CISY_HUMANCitratesynthase,mitochondrialOS=HomosapiensGN=CSPE=1SV=2;tr|A0A0C4DGI3|A0A0C4DGI3_HUMANCitratesynthaseOS=HomosapiensGN=CSPE=1SV=1;tr|H0YIC4|H0YIC4_HUMANCitratesynthase(Fragment)OS=HomosapiensGN=CSPE=1SV=1;tr|F8VPF9|F8VPF9_HUMANCitratesynthase,mitochondrial(Fragment)OS=HomosapiensGN=CSPE=1SV=8;tr|F8VPA1|F8VPA1_HUMANCitratesynthase,mitochondrial(Fragment)OS=HomosapiensGN=CSPE=1SV=1;tr|F8VTT8|F8VTT8_HUMANCitratesynthase,mitochondrial(Fragment)OS=HomosapiensGN=CSPE=1SV=1;tr|F8W1S4|F8W1S4_HUMANCitratesynthase,mitochondrial(Fragment)OS=HomosapiensGN=CSPE=1SV=1;tr|F8W4S1|F8W4S1_HUMANCitratesynthase,mitochondrial(Fragment)OS=HomosapiensGN=CSPE=1SV=1;tr|H0YH82|H0YH82_HUMANCitratesynthase,mitochondrial(Fragment)OS=HomosapiensGN=CSPE=1SV=1;tr|F8W642|F8W642_HUMANCitratesynthase,mitochondrial(Fragment)OS=HomosapiensGN=CSPE=1SV=1;tr|F8VZK9|F8VZK9_HUMANCitratesynthase,mitochondrial(Fragment)OS=HomosapiensGN=CSPE=1SV=8;tr|F8VX07|F8VX07_HUMANCitratesynthase,mitochondrial(Fragment)OS=HomosapiensGN=CSPE=1SV=1;tr|F8VRP1|F8VRP1_HUMANCitratesynthase,mitochondrial(Fragment)OS=HomosapiensGN=CSPE=1SV=8;tr|F8VX68|F8VX68_HUMANCitratesynthase,mitochondrial(Fragment)OS=HomosapiensGN=CSPE=1SV=1;tr|F8VRI6|F8VRI6_HUMANCitratesynthase,mitochondrial(Fragment)OS=HomosapiensGN=CSPE=1SV=1;tr|F8VWQ5|F8VWQ5_HUMANCitratesynthase,mitochondrialOS=HomosapiensGN=CSPE=1SV=1;tr|F8VR34|F8VR34_HUMANCitratesynthase,mitochondrial(Fragment)OS=HomosapiensGN=CSPE=1SV=1;tr|F8W0J2|F8W0J2_HUMANCitratesynthase,mitochondrialOS=HomosapiensGN=CSPE=1SV=1;tr|F8VU34|F8VU34_HUMANCitratesynthase,mitochondrial(Fragment)OS=HomosapiensGN=CSPE=1SV=1	55.23513819	62.7503158	64.86980049	69.6186262
tr|B8ZZQ6|B8ZZQ6_HUMANProthymosinalphaOS=HomosapiensGN=PTMAPE=1SV=1;sp|P06454|PTMA_HUMANProthymosinalphaOS=HomosapiensGN=PTMAPE=1SV=2;tr|B8ZZA1|B8ZZA1_HUMANProthymosinalphaOS=HomosapiensGN=PTMAPE=1SV=1;tr|B8ZZW7|B8ZZW7_HUMANProthymosinalphaOS=HomosapiensGN=PTMAPE=1SV=1;tr|H7C2N1|H7C2N1_HUMANProthymosinalpha(Fragment)OS=HomosapiensGN=PTMAPE=1SV=1	44.57807105	40.21047876	37.61838444	41.48172499
tr|C9JJT5|C9JJT5_HUMANATP5J2-PTCD1readthroughOS=HomosapiensGN=ATP5J2-PTCD1PE=4SV=2;tr|G3V325|G3V325_HUMANATP5J2-PTCD1readthroughOS=HomosapiensGN=ATP5J2-PTCD1PE=4SV=1;sp|P56134|ATPK_HUMANATPsynthasesubunitf,mitochondrialOS=HomosapiensGN=ATP5J2PE=1SV=3;tr|C9JU26|C9JU26_HUMANATPsynthasesubunitf,mitochondrialOS=HomosapiensGN=ATP5J2PE=1SV=1	55.73336981	57.23221722	52.67637465	54.26310456
tr|D3DQV9|D3DQV9_HUMANEukaryotictranslationinitiationfactor4gamma2(Fragment)OS=HomosapiensGN=EIF4G2PE=1SV=1;sp|P78344|IF4G2_HUMANEukaryotictranslationinitiationfactor4gamma2OS=HomosapiensGN=EIF4G2PE=1SV=1;tr|H0Y3P2|H0Y3P2_HUMANEukaryotictranslationinitiationfactor4gamma2OS=HomosapiensGN=EIF4G2PE=1SV=1;tr|H0YCH5|H0YCH5_HUMANEukaryotictranslationinitiationfactor4gamma2(Fragment)OS=HomosapiensGN=EIF4G2PE=1SV=1;tr|E9PKF8|E9PKF8_HUMANEukaryotictranslationinitiationfactor4gamma2(Fragment)OS=HomosapiensGN=EIF4G2PE=1SV=8;tr|H0YD77|H0YD77_HUMANEukaryotictranslationinitiationfactor4gamma2(Fragment)OS=HomosapiensGN=EIF4G2PE=1SV=1;tr|H0YEC5|H0YEC5_HUMANEukaryotictranslationinitiationfactor4gamma2(Fragment)OS=HomosapiensGN=EIF4G2PE=1SV=1;tr|H0YE22|H0YE22_HUMANEukaryotictranslationinitiationfactor4gamma2(Fragment)OS=HomosapiensGN=EIF4G2PE=1SV=1;tr|H0YCF8|H0YCF8_HUMANEukaryotictranslationinitiationfactor4gamma2(Fragment)OS=HomosapiensGN=EIF4G2PE=1SV=8;tr|H0YD99|H0YD99_HUMANEukaryotictranslationinitiationfactor4gamma2OS=HomosapiensGN=EIF4G2PE=1SV=1;tr|H0YE44|H0YE44_HUMANEukaryotictranslationinitiationfactor4gamma2(Fragment)OS=HomosapiensGN=EIF4G2PE=1SV=1;tr|H0YEN8|H0YEN8_HUMANEukaryotictranslationinitiationfactor4gamma2(Fragment)OS=HomosapiensGN=EIF4G2PE=1SV=1;tr|H0YDC0|H0YDC0_HUMANEukaryotictranslationinitiationfactor4gamma2(Fragment)OS=HomosapiensGN=EIF4G2PE=1SV=1	22.43736729	24.17485238	24.62662966	24.89011909
tr|D6R9P3|D6R9P3_HUMANHeterogeneousnuclearribonucleoproteinA/BOS=HomosapiensGN=HNRNPABPE=1SV=1;tr|D6RD18|D6RD18_HUMANHeterogeneousnuclearribonucleoproteinA/BOS=HomosapiensGN=HNRNPABPE=1SV=1;tr|D6RBZ0|D6RBZ0_HUMANHeterogeneousnuclearribonucleoproteinA/BOS=HomosapiensGN=HNRNPABPE=1SV=1;sp|Q99729|ROAA_HUMANHeterogeneousnuclearribonucleoproteinA/BOS=HomosapiensGN=HNRNPABPE=1SV=2	45.85705676	48.10279325	44.79197421	55.1657125
tr|D6RCD0|D6RCD0_HUMANEstradiol17-beta-dehydrogenase11OS=HomosapiensGN=HSD17B11PE=1SV=2;sp|Q8NBQ5|DHB11_HUMANEstradiol17-beta-dehydrogenase11OS=HomosapiensGN=HSD17B11PE=1SV=3	50.8500697	57.07927203	58.4134402	47.76666295
tr|E5RHG8|E5RHG8_HUMANElongin-C(Fragment)OS=HomosapiensGN=ELOCPE=1SV=1;sp|Q15369|ELOC_HUMANElongin-COS=HomosapiensGN=ELOCPE=1SV=1;tr|R4GMY8|R4GMY8_HUMANElongin-COS=HomosapiensGN=ELOCPE=1SV=1	27.49943976	25.34905182	24.85699156	24.76662004
tr|E5RIW3|E5RIW3_HUMANTubulin-specificchaperoneAOS=HomosapiensGN=TBCAPE=1SV=1;sp|O75347|TBCA_HUMANTubulin-specificchaperoneAOS=HomosapiensGN=TBCAPE=1SV=3;tr|E5RJD8|E5RJD8_HUMANTubulin-specificchaperoneAOS=HomosapiensGN=TBCAPE=1SV=1;tr|E5RHG6|E5RHG6_HUMANTubulin-specificchaperoneAOS=HomosapiensGN=TBCAPE=1SV=2;tr|E5RIX8|E5RIX8_HUMANTubulin-specificchaperoneAOS=HomosapiensGN=TBCAPE=1SV=1	38.31744032	39.06600789	45.12051993	41.98272595
tr|E7ES33|E7ES33_HUMANSeptin-7OS=HomosapiensGN=SEPT7PE=1SV=3;tr|E7EPK1|E7EPK1_HUMANSeptin-7OS=HomosapiensGN=SEPT7PE=1SV=2;sp|Q16181|SEPT7_HUMANSeptin-7OS=HomosapiensGN=SEPT7PE=1SV=2;tr|G3V1Q4|G3V1Q4_HUMANSeptin-7OS=HomosapiensGN=SEPT7PE=1SV=2;tr|A0A0U1RRH9|A0A0U1RRH9_HUMANSeptin-7(Fragment)OS=HomosapiensGN=SEPT7PE=1SV=1;tr|A0A0U1RRE1|A0A0U1RRE1_HUMANSeptin-7(Fragment)OS=HomosapiensGN=SEPT7PE=1SV=1;tr|A0A0U1RRM2|A0A0U1RRM2_HUMANSeptin-7(Fragment)OS=HomosapiensGN=SEPT7PE=1SV=1;tr|A0A0U1RQK0|A0A0U1RQK0_HUMANSeptin-7(Fragment)OS=HomosapiensGN=SEPT7PE=1SV=1;tr|A0A0U1RRD1|A0A0U1RRD1_HUMANSeptin-7(Fragment)OS=HomosapiensGN=SEPT7PE=1SV=1;tr|Q5JXL7|Q5JXL7_HUMANPutativeuncharacterizedproteinDKFZp586I031OS=HomosapiensGN=DKFZp586I031PE=1SV=1;sp|Q6ZU15|SEP14_HUMANSeptin-14OS=HomosapiensGN=SEPT14PE=1SV=2	40.49637578	47.47814395	45.8442004	46.69141155
tr|E7EVW7|E7EVW7_HUMANHematopoieticlineagecell-specificproteinOS=HomosapiensGN=HCLS1PE=1SV=1;sp|P14317|HCLS1_HUMANHematopoieticlineagecell-specificproteinOS=HomosapiensGN=HCLS1PE=1SV=3	38.05735489	37.91186254	33.48054527	34.81640958
tr|E7EX73|E7EX73_HUMANEukaryotictranslationinitiationfactor4gamma1OS=HomosapiensGN=EIF4G1PE=1SV=1;tr|E9PGM1|E9PGM1_HUMANEukaryotictranslationinitiationfactor4gamma1OS=HomosapiensGN=EIF4G1PE=1SV=1;tr|E7EUU4|E7EUU4_HUMANEukaryotictranslationinitiationfactor4gamma1OS=HomosapiensGN=EIF4G1PE=1SV=1;tr|C9J2Z7|C9J2Z7_HUMANEukaryotictranslationinitiationfactor4gamma1(Fragment)OS=HomosapiensGN=EIF4G1PE=1SV=8;tr|C9K073|C9K073_HUMANEukaryotictranslationinitiationfactor4gamma1(Fragment)OS=HomosapiensGN=EIF4G1PE=1SV=1	27.63905554	27.43503927	27.57893285	27.78464714
tr|E9PGC0|E9PGC0_HUMANRasGTPase-activatingprotein1OS=HomosapiensGN=RASA1PE=1SV=1;sp|P20936|RASA1_HUMANRasGTPase-activatingprotein1OS=HomosapiensGN=RASA1PE=1SV=1	35.73052078	37.4549653	28.72183028	35.73896881
tr|E9PGT3|E9PGT3_HUMANRibosomalproteinS6kinaseOS=HomosapiensGN=RPS6KA1PE=1SV=1;sp|Q15418|KS6A1_HUMANRibosomalproteinS6kinasealpha-1OS=HomosapiensGN=RPS6KA1PE=1SV=2;tr|E9PAN7|E9PAN7_HUMANRibosomalproteinS6kinasealpha-1OS=HomosapiensGN=RPS6KA1PE=1SV=1;tr|E9PMM7|E9PMM7_HUMANRibosomalproteinS6kinasealpha-1(Fragment)OS=HomosapiensGN=RPS6KA1PE=1SV=1;tr|Q5SVM7|Q5SVM7_HUMANRibosomalproteinS6kinasealpha-1(Fragment)OS=HomosapiensGN=RPS6KA1PE=1SV=1	28.80091033	32.06010511	26.25389994	27.6507689
tr|E9PN17|E9PN17_HUMANATPsynthasesubunitg,mitochondrialOS=HomosapiensGN=ATP5LPE=1SV=1;sp|O75964|ATP5L_HUMANATPsynthasesubunitg,mitochondrialOS=HomosapiensGN=ATP5LPE=1SV=3	59.74505239	56.9071536	59.80944607	52.45103099
tr|G3V153|G3V153_HUMANCaprin-1OS=HomosapiensGN=CAPRIN1PE=1SV=1;sp|Q14444|CAPR1_HUMANCaprin-1OS=HomosapiensGN=CAPRIN1PE=1SV=2;tr|E9PLA9|E9PLA9_HUMANCaprin-1(Fragment)OS=HomosapiensGN=CAPRIN1PE=1SV=1	19.34761562	19.42447684	20.83907766	15.45451428
tr|G3V1R5|G3V1R5_HUMANNardilysinOS=HomosapiensGN=NRDCPE=1SV=1;sp|O43847|NRDC_HUMANNardilysinOS=HomosapiensGN=NRDCPE=1SV=2;tr|B1AKJ5|B1AKJ5_HUMANNardilysinOS=HomosapiensGN=NRDCPE=1SV=1;tr|F5H7V1|F5H7V1_HUMANNardilysinOS=HomosapiensGN=NRDCPE=1SV=2;tr|H0Y5G9|H0Y5G9_HUMANNardilysin(Fragment)OS=HomosapiensGN=NRDCPE=1SV=1	22.0434029	23.64483992	23.16495708	21.841809
tr|G5E9W8|G5E9W8_HUMANGlycogenin1,isoformCRA_eOS=HomosapiensGN=GYG1PE=1SV=1;tr|C9JQ42|C9JQ42_HUMANGlycogenin-1(Fragment)OS=HomosapiensGN=GYG1PE=1SV=8;sp|P46976|GLYG_HUMANGlycogenin-1OS=HomosapiensGN=GYG1PE=1SV=4;tr|C9J8R8|C9J8R8_HUMANGlycogenin-1(Fragment)OS=HomosapiensGN=GYG1PE=1SV=1;tr|C9J7C7|C9J7C7_HUMANGlycogenin-1(Fragment)OS=HomosapiensGN=GYG1PE=1SV=2	56.92951245	57.26832636	54.29307262	48.35701884
tr|H7BXI1|H7BXI1_HUMANExtendedsynaptotagmin-2(Fragment)OS=HomosapiensGN=ESYT2PE=1SV=1;tr|A0A087WXU3|A0A087WXU3_HUMANExtendedsynaptotagmin-2OS=HomosapiensGN=ESYT2PE=1SV=1;sp|A0FGR8|ESYT2_HUMANExtendedsynaptotagmin-2OS=HomosapiensGN=ESYT2PE=1SV=1	61.28243403	70.56406455	63.67627272	66.10034487
tr|H7C3P4|H7C3P4_HUMANN-acetylglucosamine-6-sulfataseOS=HomosapiensGN=GNSPE=1SV=1;sp|P15586|GNS_HUMANN-acetylglucosamine-6-sulfataseOS=HomosapiensGN=GNSPE=1SV=3;tr|F6S8M0|F6S8M0_HUMANN-acetylglucosamine-6-sulfataseOS=HomosapiensGN=GNSPE=1SV=1;tr|H0YFA9|H0YFA9_HUMANN-acetylglucosamine-6-sulfatase(Fragment)OS=HomosapiensGN=GNSPE=1SV=1;tr|F5H4C6|F5H4C6_HUMANN-acetylglucosamine-6-sulfatase(Fragment)OS=HomosapiensGN=GNSPE=1SV=8	24.04400835	25.34468456	24.43772736	21.68257309
tr|J3KMY5|J3KMY5_HUMANEpididymalsecretoryproteinE1OS=HomosapiensGN=NPC2PE=1SV=1;sp|P61916|NPC2_HUMANEpididymalsecretoryproteinE1OS=HomosapiensGN=NPC2PE=1SV=1;tr|G3V3E8|G3V3E8_HUMANEpididymalsecretoryproteinE1OS=HomosapiensGN=NPC2PE=1SV=1;tr|E7EMS2|E7EMS2_HUMANEpididymalsecretoryproteinE1OS=HomosapiensGN=NPC2PE=1SV=1;tr|G3V3D1|G3V3D1_HUMANEpididymalsecretoryproteinE1(Fragment)OS=HomosapiensGN=NPC2PE=1SV=1;tr|G3V2V8|G3V2V8_HUMANEpididymalsecretoryproteinE1(Fragment)OS=HomosapiensGN=NPC2PE=1SV=1;tr|H0YIZ1|H0YIZ1_HUMANEpididymalsecretoryproteinE1(Fragment)OS=HomosapiensGN=NPC2PE=1SV=1	20.49189413	21.52820018	20.04754787	21.00554189
tr|J3KTF8|J3KTF8_HUMANRhoGDP-dissociationinhibitor1(Fragment)OS=HomosapiensGN=ARHGDIAPE=1SV=8;sp|P52565|GDIR1_HUMANRhoGDP-dissociationinhibitor1OS=HomosapiensGN=ARHGDIAPE=1SV=3;tr|J3QQX2|J3QQX2_HUMANRhoGDP-dissociationinhibitor1OS=HomosapiensGN=ARHGDIAPE=1SV=1;tr|J3KRE2|J3KRE2_HUMANRhoGDP-dissociationinhibitor1OS=HomosapiensGN=ARHGDIAPE=1SV=1;tr|J3KRY1|J3KRY1_HUMANRhoGDP-dissociationinhibitor1(Fragment)OS=HomosapiensGN=ARHGDIAPE=1SV=1;tr|J3KS60|J3KS60_HUMANRhoGDP-dissociationinhibitor1OS=HomosapiensGN=ARHGDIAPE=1SV=1	54.30523415	55.26016877	57.59847822	61.34012262
tr|Q32Q12|Q32Q12_HUMANNucleosidediphosphatekinaseOS=HomosapiensGN=NME1-NME2PE=1SV=1;sp|P22392|NDKB_HUMANNucleosidediphosphatekinaseBOS=HomosapiensGN=NME2PE=1SV=1;tr|E7ERL0|E7ERL0_HUMANNucleosidediphosphatekinaseAOS=HomosapiensGN=NME1PE=1SV=1;sp|O60361|NDK8_HUMANPutativenucleosidediphosphatekinaseOS=HomosapiensGN=NME2P1PE=5SV=1;tr|F6XY72|F6XY72_HUMANHCG2001850,isoformCRA_cOS=HomosapiensGN=NME2PE=1SV=2;tr|C9K028|C9K028_HUMANNucleosidediphosphatekinaseA(Fragment)OS=HomosapiensGN=NME1PE=1SV=1	66.03878119	63.91745844	66.8259475	73.8402564
tr|Q5JR08|Q5JR08_HUMANRho-relatedGTP-bindingproteinRhoC(Fragment)OS=HomosapiensGN=RHOCPE=1SV=8;sp|P08134|RHOC_HUMANRho-relatedGTP-bindingproteinRhoCOS=HomosapiensGN=RHOCPE=1SV=1;tr|E9PQH6|E9PQH6_HUMANRho-relatedGTP-bindingproteinRhoC(Fragment)OS=HomosapiensGN=RHOCPE=1SV=1;tr|Q5JR07|Q5JR07_HUMANRho-relatedGTP-bindingproteinRhoC(Fragment)OS=HomosapiensGN=RHOCPE=1SV=1;tr|C9JNR4|C9JNR4_HUMANTransformingproteinRhoA(Fragment)OS=HomosapiensGN=RHOAPE=1SV=1;tr|C9JX21|C9JX21_HUMANTransformingproteinRhoAOS=HomosapiensGN=RHOAPE=1SV=1;tr|Q5JR05|Q5JR05_HUMANRho-relatedGTP-bindingproteinRhoCOS=HomosapiensGN=RHOCPE=4SV=1;tr|Q5JR06|Q5JR06_HUMANRho-relatedGTP-bindingproteinRhoC(Fragment)OS=HomosapiensGN=RHOCPE=4SV=8;tr|E9PN11|E9PN11_HUMANRho-relatedGTP-bindingproteinRhoC(Fragment)OS=HomosapiensGN=RHOCPE=4SV=2;tr|U3KQA9|U3KQA9_HUMANUncharacterizedprotein(Fragment)OS=HomosapiensPE=4SV=8;tr|U3KQV3|U3KQV3_HUMANUncharacterizedprotein(Fragment)OS=HomosapiensPE=4SV=8;tr|E9PLA2|E9PLA2_HUMANRho-relatedGTP-bindingproteinRhoCOS=HomosapiensGN=RHOCPE=4SV=1;tr|C9JRM1|C9JRM1_HUMANTransformingproteinRhoAOS=HomosapiensGN=RHOAPE=1SV=1;sp|P62745|RHOB_HUMANRho-relatedGTP-bindingproteinRhoBOS=HomosapiensGN=RHOBPE=1SV=1	25.0336053	24.2907501	27.30539025	26.19957478
tr|Q5T0I0|Q5T0I0_HUMANGelsolin(Fragment)OS=HomosapiensGN=GSNPE=1SV=1	74.84344425	72.30889199	67.89851265	67.65742833
tr|R4GMR5|R4GMR5_HUMAN26Sproteasomenon-ATPaseregulatorysubunit8OS=HomosapiensGN=PSMD8PE=1SV=1;sp|P48556|PSMD8_HUMAN26Sproteasomenon-ATPaseregulatorysubunit8OS=HomosapiensGN=PSMD8PE=1SV=2;tr|K7EJR3|K7EJR3_HUMAN26Sproteasomenon-ATPaseregulatorysubunit8(Fragment)OS=HomosapiensGN=PSMD8PE=1SV=8;tr|K7EJC1|K7EJC1_HUMAN26Sproteasomenon-ATPaseregulatorysubunit8OS=HomosapiensGN=PSMD8PE=1SV=1;tr|K7ERW6|K7ERW6_HUMAN26Sproteasomenon-ATPaseregulatorysubunit8(Fragment)OS=HomosapiensGN=PSMD8PE=1SV=1;tr|K7ENY6|K7ENY6_HUMAN26Sproteasomenon-ATPaseregulatorysubunit8OS=HomosapiensGN=PSMD8PE=1SV=2	36.45582849	38.4056665	30.57472771	39.66795286
tr|R4GNH3|R4GNH3_HUMAN26Sproteaseregulatorysubunit6AOS=HomosapiensGN=PSMC3PE=1SV=1;tr|E9PM69|E9PM69_HUMAN26Sproteaseregulatorysubunit6AOS=HomosapiensGN=PSMC3PE=1SV=1;sp|P17980|PRS6A_HUMAN26Sproteaseregulatorysubunit6AOS=HomosapiensGN=PSMC3PE=1SV=3;tr|E9PKD5|E9PKD5_HUMAN26Sproteaseregulatorysubunit6A(Fragment)OS=HomosapiensGN=PSMC3PE=1SV=2;tr|E9PMD8|E9PMD8_HUMAN26Sproteaseregulatorysubunit6A(Fragment)OS=HomosapiensGN=PSMC3PE=1SV=9;tr|E9PN50|E9PN50_HUMAN26Sproteaseregulatorysubunit6A(Fragment)OS=HomosapiensGN=PSMC3PE=1SV=9;tr|E9PLG2|E9PLG2_HUMAN26Sproteaseregulatorysubunit6A(Fragment)OS=HomosapiensGN=PSMC3PE=1SV=3	50.94519352	50.10997897	52.25855894	55.13644183
