ID	dPPE38.1.halflife	dPPE38.2.halflife	Uninfected.1.halflife	Uninfected.2.halflife
tr|D3DQV9|D3DQV9_HUMANEukaryotictranslationinitiationfactor4gamma2(Fragment)OS=HomosapiensGN=EIF4G2PE=1SV=1;sp|P78344|IF4G2_HUMANEukaryotictranslationinitiationfactor4gamma2OS=HomosapiensGN=EIF4G2PE=1SV=1;tr|H0Y3P2|H0Y3P2_HUMANEukaryotictranslationinitiationfactor4gamma2OS=HomosapiensGN=EIF4G2PE=1SV=1;tr|H0YCH5|H0YCH5_HUMANEukaryotictranslationinitiationfactor4gamma2(Fragment)OS=HomosapiensGN=EIF4G2PE=1SV=1;tr|E9PKF8|E9PKF8_HUMANEukaryotictranslationinitiationfactor4gamma2(Fragment)OS=HomosapiensGN=EIF4G2PE=1SV=8;tr|H0YD77|H0YD77_HUMANEukaryotictranslationinitiationfactor4gamma2(Fragment)OS=HomosapiensGN=EIF4G2PE=1SV=1;tr|H0YEC5|H0YEC5_HUMANEukaryotictranslationinitiationfactor4gamma2(Fragment)OS=HomosapiensGN=EIF4G2PE=1SV=1;tr|H0YE22|H0YE22_HUMANEukaryotictranslationinitiationfactor4gamma2(Fragment)OS=HomosapiensGN=EIF4G2PE=1SV=1;tr|H0YCF8|H0YCF8_HUMANEukaryotictranslationinitiationfactor4gamma2(Fragment)OS=HomosapiensGN=EIF4G2PE=1SV=8;tr|H0YD99|H0YD99_HUMANEukaryotictranslationinitiationfactor4gamma2OS=HomosapiensGN=EIF4G2PE=1SV=1;tr|H0YE44|H0YE44_HUMANEukaryotictranslationinitiationfactor4gamma2(Fragment)OS=HomosapiensGN=EIF4G2PE=1SV=1;tr|H0YEN8|H0YEN8_HUMANEukaryotictranslationinitiationfactor4gamma2(Fragment)OS=HomosapiensGN=EIF4G2PE=1SV=1;tr|H0YDC0|H0YDC0_HUMANEukaryotictranslationinitiationfactor4gamma2(Fragment)OS=HomosapiensGN=EIF4G2PE=1SV=1	25.02930381	23.98302177	24.62662966	24.89011909
tr|D6RCD0|D6RCD0_HUMANEstradiol17-beta-dehydrogenase11OS=HomosapiensGN=HSD17B11PE=1SV=2;sp|Q8NBQ5|DHB11_HUMANEstradiol17-beta-dehydrogenase11OS=HomosapiensGN=HSD17B11PE=1SV=3	54.88492983	64.16448235	58.4134402	47.76666295
tr|E5RHG8|E5RHG8_HUMANElongin-C(Fragment)OS=HomosapiensGN=ELOCPE=1SV=1;sp|Q15369|ELOC_HUMANElongin-COS=HomosapiensGN=ELOCPE=1SV=1;tr|R4GMY8|R4GMY8_HUMANElongin-COS=HomosapiensGN=ELOCPE=1SV=1	26.74114887	22.05356457	24.85699156	24.76662004
tr|E7ES33|E7ES33_HUMANSeptin-7OS=HomosapiensGN=SEPT7PE=1SV=3;tr|E7EPK1|E7EPK1_HUMANSeptin-7OS=HomosapiensGN=SEPT7PE=1SV=2;sp|Q16181|SEPT7_HUMANSeptin-7OS=HomosapiensGN=SEPT7PE=1SV=2;tr|G3V1Q4|G3V1Q4_HUMANSeptin-7OS=HomosapiensGN=SEPT7PE=1SV=2;tr|A0A0U1RRH9|A0A0U1RRH9_HUMANSeptin-7(Fragment)OS=HomosapiensGN=SEPT7PE=1SV=1;tr|A0A0U1RRE1|A0A0U1RRE1_HUMANSeptin-7(Fragment)OS=HomosapiensGN=SEPT7PE=1SV=1;tr|A0A0U1RRM2|A0A0U1RRM2_HUMANSeptin-7(Fragment)OS=HomosapiensGN=SEPT7PE=1SV=1;tr|A0A0U1RQK0|A0A0U1RQK0_HUMANSeptin-7(Fragment)OS=HomosapiensGN=SEPT7PE=1SV=1;tr|A0A0U1RRD1|A0A0U1RRD1_HUMANSeptin-7(Fragment)OS=HomosapiensGN=SEPT7PE=1SV=1;tr|Q5JXL7|Q5JXL7_HUMANPutativeuncharacterizedproteinDKFZp586I031OS=HomosapiensGN=DKFZp586I031PE=1SV=1;sp|Q6ZU15|SEP14_HUMANSeptin-14OS=HomosapiensGN=SEPT14PE=1SV=2	47.17438194	43.12227856	45.8442004	46.69141155
tr|E7EVW7|E7EVW7_HUMANHematopoieticlineagecell-specificproteinOS=HomosapiensGN=HCLS1PE=1SV=1;sp|P14317|HCLS1_HUMANHematopoieticlineagecell-specificproteinOS=HomosapiensGN=HCLS1PE=1SV=3	35.69594862	37.61831428	33.48054527	34.81640958
tr|E7EX73|E7EX73_HUMANEukaryotictranslationinitiationfactor4gamma1OS=HomosapiensGN=EIF4G1PE=1SV=1;tr|E9PGM1|E9PGM1_HUMANEukaryotictranslationinitiationfactor4gamma1OS=HomosapiensGN=EIF4G1PE=1SV=1;tr|E7EUU4|E7EUU4_HUMANEukaryotictranslationinitiationfactor4gamma1OS=HomosapiensGN=EIF4G1PE=1SV=1;tr|C9J2Z7|C9J2Z7_HUMANEukaryotictranslationinitiationfactor4gamma1(Fragment)OS=HomosapiensGN=EIF4G1PE=1SV=8;tr|C9K073|C9K073_HUMANEukaryotictranslationinitiationfactor4gamma1(Fragment)OS=HomosapiensGN=EIF4G1PE=1SV=1	28.70137191	28.7723214	27.57893285	27.78464714
tr|E9PGT3|E9PGT3_HUMANRibosomalproteinS6kinaseOS=HomosapiensGN=RPS6KA1PE=1SV=1;sp|Q15418|KS6A1_HUMANRibosomalproteinS6kinasealpha-1OS=HomosapiensGN=RPS6KA1PE=1SV=2;tr|E9PAN7|E9PAN7_HUMANRibosomalproteinS6kinasealpha-1OS=HomosapiensGN=RPS6KA1PE=1SV=1;tr|E9PMM7|E9PMM7_HUMANRibosomalproteinS6kinasealpha-1(Fragment)OS=HomosapiensGN=RPS6KA1PE=1SV=1;tr|Q5SVM7|Q5SVM7_HUMANRibosomalproteinS6kinasealpha-1(Fragment)OS=HomosapiensGN=RPS6KA1PE=1SV=1	31.48492395	28.26477565	26.25389994	27.6507689
tr|E9PJK1|E9PJK1_HUMANTetraspaninOS=HomosapiensGN=CD81PE=1SV=1;tr|E9PRJ8|E9PRJ8_HUMANTetraspanin(Fragment)OS=HomosapiensGN=CD81PE=1SV=1;tr|H0YDL9|H0YDL9_HUMANTetraspanin(Fragment)OS=HomosapiensGN=CD81PE=1SV=1;tr|H0YDJ9|H0YDJ9_HUMANTetraspanin(Fragment)OS=HomosapiensGN=CD81PE=1SV=1;sp|P60033|CD81_HUMANCD81antigenOS=HomosapiensGN=CD81PE=1SV=1;tr|E9PIF1|E9PIF1_HUMANTetraspaninOS=HomosapiensGN=CD81PE=1SV=1;tr|A6NMH8|A6NMH8_HUMANTetraspaninOS=HomosapiensGN=CD81PE=1SV=1;tr|E9PM31|E9PM31_HUMANCD81antigen(Fragment)OS=HomosapiensGN=CD81PE=1SV=8;tr|H0YEE2|H0YEE2_HUMANTetraspanin(Fragment)OS=HomosapiensGN=CD81PE=1SV=1	11.41477511	14.16968301	8.898016196	12.04927793
tr|G3V1R5|G3V1R5_HUMANNardilysinOS=HomosapiensGN=NRDCPE=1SV=1;sp|O43847|NRDC_HUMANNardilysinOS=HomosapiensGN=NRDCPE=1SV=2;tr|B1AKJ5|B1AKJ5_HUMANNardilysinOS=HomosapiensGN=NRDCPE=1SV=1;tr|F5H7V1|F5H7V1_HUMANNardilysinOS=HomosapiensGN=NRDCPE=1SV=2;tr|H0Y5G9|H0Y5G9_HUMANNardilysin(Fragment)OS=HomosapiensGN=NRDCPE=1SV=1	27.09503347	23.67750182	23.16495708	21.841809
tr|H7C3P4|H7C3P4_HUMANN-acetylglucosamine-6-sulfataseOS=HomosapiensGN=GNSPE=1SV=1;sp|P15586|GNS_HUMANN-acetylglucosamine-6-sulfataseOS=HomosapiensGN=GNSPE=1SV=3;tr|F6S8M0|F6S8M0_HUMANN-acetylglucosamine-6-sulfataseOS=HomosapiensGN=GNSPE=1SV=1;tr|H0YFA9|H0YFA9_HUMANN-acetylglucosamine-6-sulfatase(Fragment)OS=HomosapiensGN=GNSPE=1SV=1;tr|F5H4C6|F5H4C6_HUMANN-acetylglucosamine-6-sulfatase(Fragment)OS=HomosapiensGN=GNSPE=1SV=8	23.56436273	25.66655073	24.43772736	21.68257309
tr|J3KMY5|J3KMY5_HUMANEpididymalsecretoryproteinE1OS=HomosapiensGN=NPC2PE=1SV=1;sp|P61916|NPC2_HUMANEpididymalsecretoryproteinE1OS=HomosapiensGN=NPC2PE=1SV=1;tr|G3V3E8|G3V3E8_HUMANEpididymalsecretoryproteinE1OS=HomosapiensGN=NPC2PE=1SV=1;tr|E7EMS2|E7EMS2_HUMANEpididymalsecretoryproteinE1OS=HomosapiensGN=NPC2PE=1SV=1;tr|G3V3D1|G3V3D1_HUMANEpididymalsecretoryproteinE1(Fragment)OS=HomosapiensGN=NPC2PE=1SV=1;tr|G3V2V8|G3V2V8_HUMANEpididymalsecretoryproteinE1(Fragment)OS=HomosapiensGN=NPC2PE=1SV=1;tr|H0YIZ1|H0YIZ1_HUMANEpididymalsecretoryproteinE1(Fragment)OS=HomosapiensGN=NPC2PE=1SV=1	20.98575533	20.0775986	20.04754787	21.00554189
tr|J3KTF8|J3KTF8_HUMANRhoGDP-dissociationinhibitor1(Fragment)OS=HomosapiensGN=ARHGDIAPE=1SV=8;sp|P52565|GDIR1_HUMANRhoGDP-dissociationinhibitor1OS=HomosapiensGN=ARHGDIAPE=1SV=3;tr|J3QQX2|J3QQX2_HUMANRhoGDP-dissociationinhibitor1OS=HomosapiensGN=ARHGDIAPE=1SV=1;tr|J3KRE2|J3KRE2_HUMANRhoGDP-dissociationinhibitor1OS=HomosapiensGN=ARHGDIAPE=1SV=1;tr|J3KRY1|J3KRY1_HUMANRhoGDP-dissociationinhibitor1(Fragment)OS=HomosapiensGN=ARHGDIAPE=1SV=1;tr|J3KS60|J3KS60_HUMANRhoGDP-dissociationinhibitor1OS=HomosapiensGN=ARHGDIAPE=1SV=1	55.69848585	54.58049981	57.59847822	61.34012262
tr|M0R0F0|M0R0F0_HUMAN40SribosomalproteinS5(Fragment)OS=HomosapiensGN=RPS5PE=1SV=1;sp|P46782|RS5_HUMAN40SribosomalproteinS5OS=HomosapiensGN=RPS5PE=1SV=4;tr|M0R0R2|M0R0R2_HUMAN40SribosomalproteinS5OS=HomosapiensGN=RPS5PE=1SV=1;tr|M0QZN2|M0QZN2_HUMAN40SribosomalproteinS5OS=HomosapiensGN=RPS5PE=1SV=1	75.78334281	68.74831815	69.3616356	75.85885594
tr|M0R0Y2|M0R0Y2_HUMANAlpha-solubleNSFattachmentproteinOS=HomosapiensGN=NAPAPE=1SV=1;sp|P54920|SNAA_HUMANAlpha-solubleNSFattachmentproteinOS=HomosapiensGN=NAPAPE=1SV=3;tr|M0R2M1|M0R2M1_HUMANAlpha-solubleNSFattachmentprotein(Fragment)OS=HomosapiensGN=NAPAPE=1SV=1;tr|M0R213|M0R213_HUMANAlpha-solubleNSFattachmentprotein(Fragment)OS=HomosapiensGN=NAPAPE=1SV=1;tr|M0R027|M0R027_HUMANAlpha-solubleNSFattachmentprotein(Fragment)OS=HomosapiensGN=NAPAPE=1SV=1;tr|M0R058|M0R058_HUMANAlpha-solubleNSFattachmentprotein(Fragment)OS=HomosapiensGN=NAPAPE=1SV=1;tr|M0R0I4|M0R0I4_HUMANAlpha-solubleNSFattachmentprotein(Fragment)OS=HomosapiensGN=NAPAPE=1SV=1;tr|M0QZM9|M0QZM9_HUMANAlpha-solubleNSFattachmentproteinOS=HomosapiensGN=NAPAPE=1SV=1;tr|M0QZN5|M0QZN5_HUMANAlpha-solubleNSFattachmentproteinOS=HomosapiensGN=NAPAPE=1SV=1;tr|M0R031|M0R031_HUMANAlpha-solubleNSFattachmentproteinOS=HomosapiensGN=NAPAPE=1SV=1;sp|Q9H115|SNAB_HUMANBeta-solubleNSFattachmentproteinOS=HomosapiensGN=NAPBPE=1SV=2;tr|A0A087WZQ7|A0A087WZQ7_HUMANBeta-solubleNSFattachmentproteinOS=HomosapiensGN=NAPBPE=1SV=1	22.62663738	22.43618444	24.27206821	21.62079511
tr|Q32Q12|Q32Q12_HUMANNucleosidediphosphatekinaseOS=HomosapiensGN=NME1-NME2PE=1SV=1;sp|P22392|NDKB_HUMANNucleosidediphosphatekinaseBOS=HomosapiensGN=NME2PE=1SV=1;tr|E7ERL0|E7ERL0_HUMANNucleosidediphosphatekinaseAOS=HomosapiensGN=NME1PE=1SV=1;sp|O60361|NDK8_HUMANPutativenucleosidediphosphatekinaseOS=HomosapiensGN=NME2P1PE=5SV=1;tr|F6XY72|F6XY72_HUMANHCG2001850,isoformCRA_cOS=HomosapiensGN=NME2PE=1SV=2;tr|C9K028|C9K028_HUMANNucleosidediphosphatekinaseA(Fragment)OS=HomosapiensGN=NME1PE=1SV=1	72.01390287	74.53383077	66.8259475	73.8402564
tr|Q5T0I0|Q5T0I0_HUMANGelsolin(Fragment)OS=HomosapiensGN=GSNPE=1SV=1	85.88266273	67.31617036	67.89851265	67.65742833
tr|R4GNH3|R4GNH3_HUMAN26Sproteaseregulatorysubunit6AOS=HomosapiensGN=PSMC3PE=1SV=1;tr|E9PM69|E9PM69_HUMAN26Sproteaseregulatorysubunit6AOS=HomosapiensGN=PSMC3PE=1SV=1;sp|P17980|PRS6A_HUMAN26Sproteaseregulatorysubunit6AOS=HomosapiensGN=PSMC3PE=1SV=3;tr|E9PKD5|E9PKD5_HUMAN26Sproteaseregulatorysubunit6A(Fragment)OS=HomosapiensGN=PSMC3PE=1SV=2;tr|E9PMD8|E9PMD8_HUMAN26Sproteaseregulatorysubunit6A(Fragment)OS=HomosapiensGN=PSMC3PE=1SV=9;tr|E9PN50|E9PN50_HUMAN26Sproteaseregulatorysubunit6A(Fragment)OS=HomosapiensGN=PSMC3PE=1SV=9;tr|E9PLG2|E9PLG2_HUMAN26Sproteaseregulatorysubunit6A(Fragment)OS=HomosapiensGN=PSMC3PE=1SV=3	63.45497151	52.93753226	52.25855894	55.13644183
